I 2023-01-29 10:25:08,449| INFO     | [Probability calculation.py:Probability calculation:num:9] - [2, 2, 8, 2, 4, 2, 8, 5, 5, 3, 1, 1, 1, 2, 5, 6, 1, 5, 5, 7, 0, 3, 0, 0, 5, 1, 0, 0, 1, 8, 3, 1, 7, 7, 6, 6, 9, 5, 9, 2, '100', 7, 0, 3, '100', 7, 5, 2, 2, 6, 6, '100', 9, 1, 2, 6, 3, 9, 4, 0, 7, 4, '100', 6, 8, 6, 0, 4, 8, '100', 5, 9, 1, 1, 0, 9, 6, 9, 3, 8, 7, 2, '100', 4, 6, 0, 1, 0, 9, 1, 5, '100', '100', 8, '100', 2, 0, 3, '100', 6, '100', 6, 3, 2, 9, 8, 5, 6, 4, 3, 7, 6, 0, 4, 8, 7, 5, 1, 3, 1, 3, 4, 0, 6, 3, 8, 2, 3, '100', 2, 0, 8, 4, 0, 4, 7, 1, 2, 6, 1, 3, 9, 2, 5, '100', 3, 2, 7, 0, 9, 7, 1, 3, '100', 8, '100', 0, 2, '100', 6, 7, 0, 2, 8, 9, 2, 0, 7, 4, 5, 9, '100', 2, 5, 1, 2, 4, 4, 4, 3, 7, 4, 6, 8, 9, 8, 7, 7, 5, 2, 9, 3, 0, 2, 1, 5, 2, 7, 8, 3, 7, 9, 4, 1, 3, 1, 0, 9, 1, 1, 5, 4, '100', 1, 6, 6, 1, 1, 0, 9, 6, 6, 4, 5, '100', 8, 5, 3, 9, 4, 7, 8, 5, 7, 7, 2, 4, 5, 2, 3, 2, '100', 4, 4, 8, 7, '100', 4, 3, 4, '100', 7, 9, 6, 2, 8, 3, 3, 5, 1, 2, 3, 7, 9, 7, '100', 2, 2, 9, 8, '100', 5, 0, 8, '100', 0, 6, 6, 0, 8, 4, 5, 9, 7, 6, 8, 3, '100', 8, '100', 1, 2, 6, 3, 8, 1, 1, 2, 2, 0, 4, 0, 5, 4, '100', 3, 5, 5, 7, 7, 7, 7, 5, 5, 1, 8, 3, 2, 6, 2, 2, 0, 4, 4, 1, 6, 1, 1, 6, 1, 2, 2, 8, 5, 0, 7, 1, 5, 2, 1, 7, 5, 3, 2, '100', 6, 0, 1, 6, '100', 3, 4, 9, 1, '100', 0, 5, '100', 7, 5, 6, 6, 9, 1, 1, 5, 4, 1, 8, 4, 8, 2, 9, 2, 9, 2, 1, 7, '100', 3, 0, 2, 8, 4, 7, 1, 7, '100', 4, 7, 1, 5, 8, '100', '100', 5, 7, 6, 4, '100', 2, '100', 9, '100', '100', 4, 4, '100', 8, 1, '100', 5, 0, '100', 3, 2, 7, 6, '100', 3, 4, '100', 2, 7, 3, 3, 1, 6, 6, 8, 8, 0, 5, 1, 1, 6, '100', 0, 3, 3, 2, 8, 5, 5, 2, 6, 1, 1, 2, 7, 2, 2, 7, 3, 6, 3, '100', 6, 6, 6, 0, 9, '100', 1, 1, 1, 8, 2, 5, 6, 3, 8, 7, 7, 3, 3, 0, 2, 8, 9, 1, 8, '100', '100', 4, '100', 6, 9, 4, 9, 5, 3, 0, 1, 6, 7, 6, 7, 3, 2, 8, 4, 5, 9, 1, 6, 3, 6, 6, 6, 8, 2, 7, 1, 5, '100', 3, 7, 5, 1, 1, 2, 8, 0, 8, 8, '100', 5, 9, '100', 1, 7, 8, 5, 6, 4, 3, 2, 0, 8, 8, 8, 9, 6, '100', 1, 8, 8, 7, 2, 6, 8, 2, 7, 2, 3, 8, 6, 0, 6, 7, '100', 7, 2, 2, 2, 1, '100', '100', 0, 1, 6, 2, 4, 7, 6, 1, 9, 6, 8, 1, 1, 6, '100', 2, 4, 1, 9, 1, 1, 0, 4, 2, '100', 3, 1, 7, 2, 1, 6, 0, 7, 2, 8, '100', 0, 7, 1, 3, 2, '100', '100', 5, 3, 9, 6, 6, 7, 1, 3, 0, 1, 4, 8, 3, 2, '100', 5, '100', 1, 4, 2, '100', '100', 4, 4, 6, 7, 3, 4, 0, 7, 3, 5, 0, 2, '100', 6, 0, 0, 3, 2, 8, 5, 4, 5, 8, 7, 6, '100', 9, 7, 1, 5, 9, 0, 7, 8, 9, '100', 5, 4, 7, 2, 6, 3, 7, 5, 5, 5, 8, 2, '100', '100', 7, 6, '100', '100', 3, 4, 1, 8, 3, 4, 3, 9, 6, 3, 0, 2, 3, 0, 0, 0, 5, 2, 7, 7, 0, 2, 3, 2, 0, 8, 2, 2, 2, 1, 3, 6, 9, 3, '100', 5, 6, 9, 9, 5, 7, 6, 8, '100', 7, 6, 0, 0, 9, 5, 8, 6, 4, 2, 9, 3, 4, 6, 7, 1, '100', 1, 8, 8, 4, '100', 6, 8, 1, 3, 2, 3, 3, 3, 0, 6, 1, 8, 3, 5, 8, 6, 3, 2, 5, 0, 0, 8, 7, 7, 1, 1, 9, 5, 6, 1, 1, '100', 2, 9, 5, 1, 3, 7, 0, 7, 4, 2, 2, '100', 6, '100', '100', 1, 6, 7, 9, 4, '100', 7, 3, 9, 3, 2, 7, 4, 6, 6, 4, 8, 5, 8, 2, 3, '100', 9, 6, 0, 4, 8, 6, 0, 8, 9, 4, 9, 6, 7, 6, 9, 5, 0, 1, 4, 3, 0, '100', 1, 3, 8, 4, 7, 3, 2, 7, 2, 6, 0, 8, 1, 2, 6, 9, '100', 2, 8, 2, 0, 3, 5, 1, 9, 2, 4, 5, 8, 8, 5, 3, '100', '100', 4, 4, 4, 0, 2, 6, 4, 8, 0, 0, 7, 9, 3, 2, 6, 9, 9, 4, 9, 1, 7, 6, 6, 9, 4, 6, 6, 3, 3, 9, 6, 9, 5, '100', 8, 5, 7, 2, 2, 2, 3, 5, '100', '100', 4, 8, 1, 7, 3, 2, 7, 3, 3, 0, '100', 7, 2, 7, 7, 6, 2, 0, 4, 2, 1, 1, 7, 7, 8, 6, 7, 1, 4, 0, 8, '100', 0, 1, 7, 5, 8, 0, 1, 9, 9, 2, 3, 2, 2, 3, 7, 3, 9, 2, 4, 4, 3, 8, 8, 0, 3, 2, 5, 2, 5, '100', 4, 8, 7, 2, 7, 8, 3, '100', 4, '100', 8, 9, 8, 5, 8]
I 2023-01-29 10:31:57,104| INFO     | [Probability calculation.py:Probability calculation:num:9] - [0, 2, 3, 6, 3, 4, 5, 0, 5, 4, 7, 4, 9, 4, 8, 4, 9, 2, 0, 6, 9, 2, 7, 4, 5, 0, 7, 1, 0, 1, 0, '100', '100', 7, 3, '100', 2, 8, 3, 2, 8, 6, 3, 4, '100', 4, 6, 9, 5, 4, 3, 1, 7, 0, 3, 5, 9, 0, 4, 5, 9, 1, '100', 6, 0, 9, 7, '100', 7, 2, 4, 7, 6, 0, 7, 3, 6, 6, 4, 7, 0, 6, 9, 3, 7, 7, 9, 5, 9, 3, 2, 2, 2, 1, 7, 6, 2, 5, 0, 8, 0, '100', 8, 5, 0, 3, '100', 4, 9, 5, 8, 9, 1, 2, 3, 9, '100', 0, 8, 6, 1, 3, 0, 3, 3, '100', 1, 4, 1, 5, 1, 1, 6, 2, 1, 6, 8, 5, 4, 7, 5, 6, 4, 3, 5, 1, 2, 1, 3, 8, 8, 5, 9, 8, 7, 7, 2, 1, 1, 7, 9, 5, 1, 7, 8, 8, 3, 4, 7, 1, 3, '100', 2, 5, 8, 5, 1, 5, 1, '100', 7, '100', 7, 5, 5, '100', 6, 7, 7, 5, 3, 1, 2, 8, 1, 4, 6, 1, 6, 9, 3, 8, 8, 1, 5, '100', 3, 8, 8, 7, 2, 0, 8, 0, 2, 8, '100', 3, 7, 8, 3, 9, 6, 2, 8, 2, 1, 1, 4, 6, 3, 0, 2, 8, '100', 1, 3, 7, 6, 8, 3, 1, '100', 4, 8, 7, 3, 1, 0, 3, 6, 5, 6, 1, 4, 6, 2, 8, 6, 3, '100', 7, 3, 3, 7, 3, 4, 3, 4, 2, 5, 1, 0, 9, 5, '100', 9, 6, 9, 5, 7, 5, 6, 6, 9, 7, 1, 2, 6, 8, 4, '100', 0, '100', 2, 3, '100', 6, 7, 0, 8, '100', 8, 8, 6, 4, '100', '100', 2, 3, 5, 1, 0, 7, '100', 8, 8, 1, 5, 2, '100', 1, 5, 4, 7, 1, 9, 6, 2, 1, 5, 8, 3, 8, 6, '100', 8, 5, 4, 0, 5, 0, 3, '100', 2, 0, 7, 4, 8, 4, '100', 1, 2, 2, 5, 5, 1, 7, 9, 6, 3, 5, '100', 8, 3, 1, '100', 8, 3, 9, 3, 6, 7, 2, 3, 5, 1, '100', 1, 0, 6, 8, 8, 6, 2, 5, 1, 3, 0, 3, 4, 1, 7, 0, 9, 5, 7, 8, 3, 8, 3, 9, 3, 7, 9, 1, 5, 2, 8, 0, 8, 2, 2, '100', '100', 7, 1, 6, 9, 4, 5, 3, 7, 7, 4, 0, '100', '100', 1, 0, 8, '100', 9, 6, 7, 5, 2, 7, 3, 5, 4, 9, 7, 1, 6, 7, '100', 3, '100', 4, 1, '100', 1, 3, 1, 3, 4, 2, 5, '100', '100', 9, 9, 7, 1, 9, 5, 1, 3, 7, 4, 1, 5, '100', 7, 7, 7, 0, 9, 9, 6, '100', 9, 4, 1, 3, 0, 5, 4, 6, 0, 3, 1, 0, 1, 6, 5, '100', 6, 3, 6, 6, 7, 6, '100', 4, 5, 2, 9, 5, 9, 9, 2, 7, 7, 1, 7, 7, 5, 2, 4, 7, 9, '100', 2, 5, '100', 0, 0, 9, 1, 7, 3, 5, 1, 4, 8, 2, 8, 0, 6, 7, 8, 5, 9, 1, 7, 4, '100', '100', 2, 5, 5, 9, 4, 1, 5, '100', 8, 3, 7, 3, 3, 6, 8, 6, 0, 8, 6, 6, 6, 2, 0, 5, 4, 5, 8, 9, 6, 3, '100', 1, '100', 0, 4, 7, 0, 7, 0, 5, 8, 5, 8, 2, 9, 4, 2, 2, 7, 4, 7, '100', 9, 7, 1, '100', '100', 4, 1, 4, 0, 9, '100', 9, 2, 2, 9, '100', 5, 3, 3, 1, '100', 3, '100', 7, 5, 1, 8, 5, 5, 4, 1, 3, 4, 0, 1, 6, 2, 5, 1, 3, 9, 8, 2, 6, 6, 8, 5, 7, 4, '100', 7, 6, 2, 9, 6, 7, 3, 9, 0, 6, 8, 3, 5, 7, 0, 9, 6, 9, 1, 9, '100', '100', 6, 7, 0, 3, 7, 4, 6, 9, 1, 2, 8, '100', 6, 7, 6, 0, 2, 6, 8, 5, 5, '100', 5, 7, 0, 3, 4, 9, '100', 7, 3, 8, 2, 0, 4, 6, 0, 3, 7, 9, 2, 4, 3, 9, 9, 2, '100', 9, 2, 3, 5, 2, 7, 3, 7, 4, 8, 2, 1, 0, 2, 8, 7, 0, 7, 2, 8, '100', 7, 7, 7, '100', 2, 2, 3, '100', 4, 3, 5, 6, 1, 0, 7, 4, 4, 0, 0, 6, 0, 7, '100', 2, 4, 3, 7, 5, 8, 1, '100', 3, 7, 1, 0, 9, 8, 6, 4, 1, 7, 2, '100', 7, 0, 8, 6, 4, 6, 5, 5, 3, 3, 3, 0, 5, 0, 8, 2, 8, 4, 5, 9, 9, 7, 7, 0, 6, 8, 9, 8, 6, 8, 1, 0, 5, 2, 1, 9, '100', '100', 1, 7, 3, 6, 0, 4, 1, 1, '100', 5, 5, 9, 6, 6, 7, 7, 5, 8, 1, 5, '100', 6, '100', 6, '100', 6, 6, 9, 7, 8, 3, 9, 0, 8, 9, 7, 2, 4, 2, '100', 0, '100', 9, 6, 4, 4, 3, 3, 1, 6, 3, 4, 2, 4, 6, 7, 6, 6, 6, 0, 4, 7, 4, '100', 7, 9, 1, 1, 0, '100', 9, 3, 2, 6, 5, 0, 2, 6, 4, 4, 7, 6, 4, 0, 2, 6, 7, 8, 2, 3, '100', '100', 3, 6, 5, 1, 2, 8, 5, 6, 5, 7, 0, 7, 8, 3, 2, 3, 6, 4, '100', 3, 7, 0, 8, 9, 4, 9, 6, 0, 2, 4, 2, 9, 0, 8, 9, 4, 5, '100', 3, 6, 1, 5, 1, 3, 5, 3, 9, 3, 6, 3, 8, 1, 4, 5, '100', 5, 5, '100', 7, 8, 0, 4, 4, '100', 3, 2, '100', 4, 8, 9, 3, 6, 9, 7, 3, 9, 5, 6, 2, 8, 2, 6, 5, '100', 4]
I 2023-01-29 10:31:57,105| INFO     | [Probability calculation.py:Probability calculation:num:11] - 一共执行的次数：1000
I 2023-01-29 10:31:57,105| INFO     | [Probability calculation.py:Probability calculation:num:12] - 数字 1 出现的次数:90,百分比概率为：90/1000
I 2023-01-29 10:31:57,105| INFO     | [Probability calculation.py:Probability calculation:num:13] - 数字 2 出现的次数:83
I 2023-01-29 10:31:57,105| INFO     | [Probability calculation.py:Probability calculation:num:14] - 数字 3 出现的次数:102
I 2023-01-29 10:31:57,105| INFO     | [Probability calculation.py:Probability calculation:num:15] - 数字 4 出现的次数: 84
I 2023-01-29 10:31:57,105| INFO     | [Probability calculation.py:Probability calculation:num:16] - 数字 5 出现的次数: 96
I 2023-01-29 10:31:57,106| INFO     | [Probability calculation.py:Probability calculation:num:17] - 数字 6 出现的次数: 99
I 2023-01-29 10:31:57,106| INFO     | [Probability calculation.py:Probability calculation:num:18] - 数字 7 出现的次数: 108
I 2023-01-29 10:31:57,106| INFO     | [Probability calculation.py:Probability calculation:num:19] - 数字 8 出现的次数: 85
I 2023-01-29 10:31:57,106| INFO     | [Probability calculation.py:Probability calculation:num:20] - 数字 9 出现的次数: 81
I 2023-01-29 10:31:57,106| INFO     | [Probability calculation.py:Probability calculation:num:21] - 数字 0 出现的次数: 78
I 2023-01-29 10:31:57,106| INFO     | [Probability calculation.py:Probability calculation:num:22] - 数字 100 出现的次数:'94
I 2023-01-29 10:34:26,209| INFO     | [Probability calculation.py:Probability calculation:num:9] - [2, 1, 9, 0, '100', 4, 3, 5, 3, 3, 2, 4, 1, 1, 6, 0, 8, '100', 8, '100', 0, 5, 8, 0, 4, 7, 7, 7, '100', 8, 6, 1, 6, 9, 7, 8, 9, 0, 6, '100', 2, 3, 0, 3, 0, 5, 6, 5, 7, 4, 2, 2, 6, 6, 7, 8, 3, 3, 1, 8, 9, 8, 1, 4, 7, '100', 8, 1, 6, 9, 2, 1, 1, 2, 5, 3, 3, 7, 9, 0, 3, 2, 7, 0, 2, 1, 4, 0, 0, 5, 3, '100', '100', 3, '100', 7, 4, 3, 8, 3, 1, 7, 5, 9, 5, 6, 8, 1, 0, 4, 6, 8, '100', 7, 1, 6, 6, 5, 6, 6, 8, 8, 6, 6, 2, 9, 5, 4, 3, 0, 6, '100', '100', 3, 3, 0, 9, 9, '100', 3, 5, 8, 0, '100', 9, 8, 5, 4, '100', 7, 8, 0, 0, 8, 3, 8, 2, 0, 4, 2, 1, 5, 4, 4, '100', 0, 5, 6, 5, 3, 7, 5, '100', 0, 0, 9, 9, 5, 7, 0, 7, 0, 2, 7, 2, 5, 4, 0, 6, '100', 4, 4, 8, 1, 8, 4, 6, 2, '100', 5, 9, 7, 1, 0, 0, 8, 0, 2, 5, 2, 9, 8, 2, 4, 6, 3, 5, 7, 3, 6, 6, 2, 0, 7, 0, 5, 4, 8, 3, 0, 9, 5, 1, 8, 0, 3, 4, 7, '100', '100', 1, '100', 3, 1, 1, 3, 5, 1, 6, 9, 7, 6, 2, 1, 5, 4, 3, 6, 6, 6, '100', 6, 8, 0, 0, 2, 9, 5, 8, '100', 8, 7, 0, 8, 3, 3, '100', 5, 6, 6, 3, 8, 0, 7, '100', 7, 5, 7, 5, 6, 4, 2, '100', 3, 1, 1, 7, 0, 0, '100', 3, 6, 5, 8, 0, 0, 5, 9, 5, 6, 2, 9, 5, 8, 7, 6, 0, 6, 6, '100', '100', 3, '100', 7, 5, '100', 9, 0, 6, '100', 6, 7, 2, 9, 3, 5, 3, 7, 1, 2, 6, 1, 5, 5, 2, 3, 9, 4, 9, 7, '100', 2, 7, 8, 2, 4, 8, 3, 5, '100', '100', 2, 4, 7, 1, 4, 6, 3, 9, 9, 6, 3, 5, 9, 8, 2, '100', 8, 5, 4, 4, 0, 0, 7, 9, 7, 5, 2, 0, 3, 3, 4, 8, 7, 0, 6, 1, '100', 5, 7, 9, 5, 0, 2, 9, 5, 3, 1, 8, 9, 4, 5, 0, 4, 8, 4, '100', 1, 0, '100', 7, 0, '100', 4, 9, 1, 8, 9, '100', 4, 3, 0, 0, 2, 0, 9, 8, 6, '100', 5, 8, 7, 4, 4, 9, '100', 7, 0, 9, 4, 4, 8, 1, 0, 3, 4, 7, '100', 8, '100', 7, 2, 2, 7, 0, 5, 7, 8, 5, 5, 2, 5, 6, 7, 4, 0, 2, 4, 9, 1, 0, '100', 3, 1, 0, 5, 5, 8, 3, 2, 9, 4, 6, 7, 3, 0, 2, 7, 5, 7, 6, 3, 0, 7, '100', '100', 0, 6, 3, 6, 8, '100', 7, 7, 1, 9, 3, '100', 4, 3, '100', 1, 2, 6, 3, 6, 2, 8, 6, 1, '100', 5, 4, '100', 0, 0, 9, 0, 5, 7, 8, 3, 9, 9, 6, 3, '100', 8, 5, 4, 6, 3, 0, 6, 2, 0, 6, 2, '100', 6, 2, 1, 6, 7, 7, '100', 3, '100', 4, '100', 1, 7, 3, 6, 9, 6, 7, 5, 7, 8, 5, 3, '100', 8, 7, 1, 9, '100', 4, 6, 8, 4, 5, 2, 0, 8, 5, 6, 0, 2, 4, 7, 9, 9, 1, 2, 6, 3, 3, 2, 9, '100', 3, 6, 1, 5, 6, 1, 2, 0, 6, 6, '100', 5, 6, '100', 6, 9, 0, 4, 5, 1, 8, 1, 8, 5, 1, 1, 0, '100', 1, 0, 3, 0, 0, '100', 3, '100', 2, 7, 2, 1, 6, 8, 2, 8, 8, 9, 5, 3, 6, 9, 9, 7, 2, 6, 4, 8, 8, 1, 8, 0, 9, 1, 5, 6, 7, 2, 7, 2, 8, 0, 8, 7, 4, 1, 6, 6, 1, 1, 9, 2, 3, '100', 6, 9, 0, 4, 6, 9, 5, 7, '100', 3, 5, 0, 1, 8, 6, '100', 7, 8, 2, 7, 9, 6, '100', '100', 5, 8, '100', 3, 0, 1, 9, 9, 8, 8, 8, 7, 4, 2, 7, 2, 9, 3, 9, 8, 4, 9, 7, 5, 9, 7, 4, 8, 0, 1, 4, 7, 6, 3, 1, 1, 5, '100', 9, 5, 0, 2, 8, 3, 6, 7, 0, 9, 0, 2, 5, 1, 3, 0, 2, 8, 6, 6, 0, 8, 3, 4, 6, 5, 7, 2, 4, 7, 3, 7, 4, 7, 8, 6, 0, 1, 8, '100', 2, 8, 6, 1, 7, 0, 2, 6, 4, 6, '100', 4, 7, 8, 9, 4, 0, 8, 3, 5, 5, 9, 9, 8, 1, 3, 0, 7, '100', 2, 1, 3, 3, 5, '100', 4, 6, 9, 9, 3, 7, 5, 8, '100', 6, 2, 6, 6, 9, 0, 7, 3, '100', 7, 5, '100', 6, 7, 2, 2, 5, 1, '100', 3, 0, 4, '100', 4, 9, 9, 2, 5, 0, 2, 2, 2, 6, 5, 8, 3, 6, 4, 0, 5, 8, 1, 2, 1, 2, 3, 8, 2, '100', 8, 4, 8, 8, 8, 6, 3, 3, 5, 6, 2, 5, 9, 3, 3, 5, 6, 9, 3, 1, 7, 3, 1, 1, 1, 6, 3, 9, 6, 5, 4, '100', 9, 1, '100', 0, 0, 3, 2, 8, 4, 0, 1, 7, 9, 7, '100', 4, 1, 7, 5, 3, '100', 7, 0, 0, 6, 3, 7, 1, 4, 6, 5, 9, 1, 8, '100', 7, 7, 9, 7, 8, 8, 7, 5, '100', 7, 7, 4, 1, '100', 4, 0, 8, 7, 6, 4, 0, 1, 4, 9, 1, 4, 3, 2, 1, 2, 8, 9, 7, '100', 3, '100', 4, 8, 1, 1, 8, 2, 3, 3]
I 2023-01-29 10:34:26,210| INFO     | [Probability calculation.py:Probability calculation:num:11] - 一共执行的次数：1000
I 2023-01-29 10:34:26,211| INFO     | [Probability calculation.py:Probability calculation:num:14] - 数字 1 出现的次数:82,百分比概率为：82/1000
I 2023-01-29 10:34:26,211| INFO     | [Probability calculation.py:Probability calculation:num:15] - 数字 2 出现的次数:81
I 2023-01-29 10:34:26,211| INFO     | [Probability calculation.py:Probability calculation:num:16] - 数字 3 出现的次数:96
I 2023-01-29 10:34:26,211| INFO     | [Probability calculation.py:Probability calculation:num:17] - 数字 4 出现的次数: 78
I 2023-01-29 10:34:26,211| INFO     | [Probability calculation.py:Probability calculation:num:18] - 数字 5 出现的次数: 90
I 2023-01-29 10:34:26,211| INFO     | [Probability calculation.py:Probability calculation:num:19] - 数字 6 出现的次数: 103
I 2023-01-29 10:34:26,212| INFO     | [Probability calculation.py:Probability calculation:num:20] - 数字 7 出现的次数: 99
I 2023-01-29 10:34:26,212| INFO     | [Probability calculation.py:Probability calculation:num:21] - 数字 8 出现的次数: 97
I 2023-01-29 10:34:26,212| INFO     | [Probability calculation.py:Probability calculation:num:22] - 数字 9 出现的次数: 81
I 2023-01-29 10:34:26,212| INFO     | [Probability calculation.py:Probability calculation:num:23] - 数字 0 出现的次数: 100
I 2023-01-29 10:34:26,212| INFO     | [Probability calculation.py:Probability calculation:num:24] - 数字 100 出现的次数:'93
I 2023-01-29 10:35:48,196| INFO     | [Probability calculation.py:Probability calculation:num:9] - [8, 3, 6, 5, 7, 8, '100', 5, 5, 6, 8, 2, 5, 9, 9, 7, 3, 0, 1, 3, 9, 3, 9, 3, 1, 5, 4, 7, 1, '100', '100', 2, 5, 0, 8, 5, 2, 1, 7, 9, 2, 8, 4, 5, 9, '100', 9, '100', 0, 0, '100', '100', 4, 3, 8, 7, 0, 9, 7, 3, 3, 5, 3, 9, 4, '100', 0, 2, 4, 6, 4, '100', 8, 8, '100', 1, '100', 5, 5, 4, 9, 7, 3, 8, 8, 2, 8, 6, 3, 1, 0, 4, 0, 2, 3, 6, 6, 0, 7, 6, 4, 2, 9, '100', 5, 9, 0, 6, 6, 7, 1, 5, 7, 8, 8, 3, 4, 0, 4, 3, 3, 6, 8, 2, 2, 5, 9, 8, 7, '100', 8, 7, 9, '100', 0, 4, 3, 5, 3, 7, 4, 2, 9, '100', 0, '100', 4, 1, 5, 9, 1, 2, '100', 0, 9, 5, 0, 4, 4, 7, 5, 3, 4, 9, 6, 7, 6, 4, 9, 1, 1, 5, 5, 5, 4, 8, 4, 2, 9, 4, 8, '100', 4, 9, 9, 4, 6, '100', 2, 4, 4, 1, 4, 8, 2, 9, 7, 6, 0, 0, 2, 7, 5, 7, 8, 5, 3, 7, 6, 9, 4, '100', 3, 0, 0, 9, '100', 3, 7, 7, '100', 0, 5, 2, 9, 9, 4, 8, 2, 8, 5, 1, 3, 0, 2, 4, 5, '100', 0, 0, 5, 0, 4, 2, '100', 7, 0, 4, 5, 3, 4, 9, 1, 3, 6, 0, 1, '100', 2, 7, 8, 7, 1, 0, 7, 6, 4, 4, 5, 2, 2, 6, 3, 9, 6, 1, 4, 8, 6, 9, 9, 0, 9, 9, 5, 8, '100', 1, 9, 5, 4, 7, 5, 8, 0, 5, '100', 4, 2, 9, 3, 2, 8, 4, 4, 9, 7, 6, 6, 6, 3, '100', 8, 1, 5, 4, 6, 5, 7, 8, 9, 5, 2, 7, 9, 8, 2, 3, 3, 1, 1, 3, 6, 4, 4, 7, 1, 1, '100', '100', 4, 7, 7, 3, 2, '100', 1, 1, 8, 8, 8, 8, 0, 9, 2, 6, 7, '100', 7, 3, 1, 3, 3, 4, 7, 2, 7, 7, 7, '100', 5, 1, 0, 2, 0, 2, 9, 3, 6, 3, 6, '100', 9, 2, 3, 6, 0, 7, 1, 4, 8, 8, 0, 3, 0, 4, 9, 9, 6, 1, '100', 9, 7, 8, 3, 7, 2, 8, 7, '100', 6, 4, 9, 2, 7, 2, 3, 7, 9, 8, 8, 1, 0, 9, 1, 8, 2, 9, 9, 3, 0, '100', '100', 0, 1, 9, 4, 7, 5, 8, 6, 5, 6, 3, 0, 9, 2, 4, '100', 1, 3, '100', 9, 9, 1, 8, 0, 2, 7, 7, 3, 0, 9, 8, 7, 6, 1, 8, 0, 5, 7, 8, '100', 4, 8, 5, 8, 0, 9, 3, 0, 2, 4, '100', 3, 6, 7, 8, 3, 6, 1, 4, 2, 5, 1, 8, 4, 0, 7, 9, 6, 5, 1, '100', 0, 7, 6, 9, 3, '100', 7, 2, 7, 6, 5, '100', 7, 2, 3, 8, 7, 3, 3, 8, 9, 3, 1, 7, 9, 2, '100', '100', 6, 2, 9, 0, 4, 9, 5, 0, 8, '100', 6, 4, 0, 7, 8, 1, 6, 8, 1, 7, 9, 8, 5, 0, 8, 1, 9, 8, 9, 2, 3, 1, 7, '100', 3, 0, 5, 7, 3, 8, 8, 7, 9, 8, 6, 3, 3, 4, '100', 7, 5, 3, 5, 3, 0, 3, 2, 3, 5, 6, 1, 6, 9, 2, 6, 3, 6, 3, '100', 8, 4, 1, 7, 7, 5, 7, 8, 1, 4, 9, 2, '100', 3, 5, 0, 5, 4, 3, 8, 8, 2, 2, 8, '100', 3, 1, '100', 9, 8, 5, 3, 5, 9, 4, 5, 9, 6, 2, 4, 1, 4, 3, 8, 5, 1, 2, 5, 3, 0, 7, 0, 8, 9, 3, 3, 6, 9, 0, 9, 0, 8, 5, 5, 2, 9, 8, 7, 9, 9, 8, 7, 8, 5, 8, 8, '100', 9, '100', 1, 0, '100', 1, 7, 0, 3, 7, '100', 3, 4, '100', 5, 6, 9, 0, 6, 2, '100', 6, 5, '100', 8, '100', '100', 4, 1, 3, 2, 6, 6, 8, 2, 8, 0, 6, 6, 7, 9, 0, 7, 9, '100', 3, '100', 8, 4, 6, 2, 0, 8, 5, 4, 3, 5, 6, 4, 5, 2, 6, 1, 1, 9, 2, 5, 3, 2, 4, 3, 8, 7, 0, 5, 6, 6, 1, 3, 8, 4, 5, 1, 1, 2, 5, 3, 2, 8, 8, 3, 9, 1, 7, 1, 0, 2, 7, 7, 6, 1, 6, 1, 8, '100', 7, 4, 4, 8, 9, 3, 1, 5, 4, 6, 0, 6, '100', 0, '100', 6, 7, 0, 8, 0, '100', 5, 4, 3, 6, 6, 2, 8, 3, 1, 6, 3, 1, 2, 2, 4, 3, 9, 9, 2, 0, 2, 9, 2, 4, 4, 3, 3, '100', 3, 8, '100', 0, 3, 9, 0, 1, 4, 1, 0, 3, 9, 8, 5, 6, '100', 3, 4, '100', 2, 0, 0, 0, 7, 5, 7, 5, 9, 8, 3, '100', 8, 6, 3, 9, '100', 0, 4, 9, 4, 2, 0, 5, 0, '100', 3, '100', 4, '100', 9, 2, 9, 4, '100', 7, 1, 9, 7, '100', 2, 4, 5, 5, 6, 0, 5, 7, 9, 3, 2, 6, 1, 9, 4, 9, 8, 1, '100', 2, 3, 0, '100', 4, 8, 3, 9, 3, 1, 6, 9, '100', 6, 5, 8, 5, 3, 5, 5, 7, 6, 0, 9, 8, 4, '100', 8, 0, 2, '100', 9, 2, 6, 2, 4, 3, 2, 0, 3, '100', '100', 8, 2, 2, '100', 3, 1, '100', 6, 8, 5, 7, 8, 2, 0, 5, 6, 3, 6, 6, 1, 6, 0, 0, '100', 3, 4, 9, 1, 3, 8, 7, 3, 7, 2, 9, 1, 5, 1, 2, 0, 3, 0, 2, '100', 3, 1, 1]
I 2023-01-29 10:35:48,197| INFO     | [Probability calculation.py:Probability calculation:num:11] - 一共执行的次数：1000
I 2023-01-29 10:35:48,197| INFO     | [Probability calculation.py:Probability calculation:num:14] - 数字 1 出现的次数:77,百分比概率为：77 / 1000
I 2023-01-29 10:35:48,197| INFO     | [Probability calculation.py:Probability calculation:num:15] - 数字 2 出现的次数:86
I 2023-01-29 10:35:48,197| INFO     | [Probability calculation.py:Probability calculation:num:16] - 数字 3 出现的次数:109
I 2023-01-29 10:35:48,198| INFO     | [Probability calculation.py:Probability calculation:num:17] - 数字 4 出现的次数: 88
I 2023-01-29 10:35:48,198| INFO     | [Probability calculation.py:Probability calculation:num:18] - 数字 5 出现的次数: 86
